merged_12S_fishcard_91,LC091621.1,98.824,170,2,0,1,170,1,170,2.65e-78,303
merged_12S_fishcard_91,LC091620.1,98.824,170,2,0,1,170,1,170,2.65e-78,303
merged_12S_fishcard_91,LC069500.1,98.824,170,2,0,1,170,1,170,2.65e-78,303
merged_12S_fishcard_91,EF455489.1,98.824,170,2,0,1,170,1445,1614,2.65e-78,303
merged_12S_fishcard_91,MG993162.1,98.235,170,3,0,1,170,314,483,1.23e-76,298
merged_12S_fishcard_91,MH003641.1,98.235,170,3,0,1,170,314,483,1.23e-76,298
merged_12S_fishcard_91,MH003639.1,98.235,170,3,0,1,170,314,483,1.23e-76,298
merged_12S_fishcard_91,NC_008615.1,98.235,170,3,0,1,170,1318,1487,1.23e-76,298
merged_12S_fishcard_91,KY798500.1,97.647,170,4,0,1,170,275,444,5.74e-75,292
merged_12S_fishcard_91,MF621750.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,KP013084.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,LC050735.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,MZ567214.1,97.647,170,4,0,1,170,246,415,5.74e-75,292
merged_12S_fishcard_91,MW300342.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,MW300336.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,MW300335.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,NC_056957.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,MT667254.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,MT410879.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,DQ288271.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,DQ288270.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,DQ288269.1,97.647,170,4,0,1,170,314,483,5.74e-75,292
merged_12S_fishcard_91,LC340053.1,97.647,170,3,1,1,170,1,169,2.07e-74,291
merged_12S_fishcard_91,LC091631.1,97.059,170,5,0,1,170,1,170,2.67e-73,287
merged_12S_fishcard_91,KP218514.1,97.076,171,4,1,1,170,314,484,2.67e-73,287
merged_12S_fishcard_91,KP085590.1,97.059,170,5,0,1,170,314,483,2.67e-73,287
merged_12S_fishcard_91,HQ167664.1,97.059,170,5,0,1,170,246,415,2.67e-73,287
merged_12S_fishcard_91,DQ288268.1,97.059,170,5,0,1,170,314,483,2.67e-73,287
merged_12S_fishcard_91,AY886762.1,97.059,170,5,0,1,170,1317,1486,2.67e-73,287
merged_12S_fishcard_91,LC091630.1,97.059,170,4,1,1,170,1,169,9.61e-73,285
merged_12S_fishcard_91,LC091629.1,97.059,170,4,1,1,170,1,169,9.61e-73,285
merged_12S_fishcard_91,LC069501.1,97.059,170,4,1,1,170,1,169,9.61e-73,285
merged_12S_fishcard_91,NC_017838.1,97.059,170,4,1,1,170,314,482,9.61e-73,285
merged_12S_fishcard_91,AF125509.1,97.059,170,4,1,1,170,246,414,9.61e-73,285
merged_12S_fishcard_91,AF125508.1,97.059,170,4,1,1,170,246,414,9.61e-73,285
merged_12S_fishcard_91,AF113121.1,97.059,170,4,1,1,170,246,414,9.61e-73,285
merged_12S_fishcard_91,AF113120.1,97.059,170,4,1,1,170,246,414,9.61e-73,285
merged_12S_fishcard_91,MH003640.1,96.471,170,6,0,1,170,314,483,1.24e-71,281
merged_12S_fishcard_91,MG924482.1,96.471,170,6,0,1,170,246,415,1.24e-71,281
merged_12S_fishcard_91,LC458077.1,96.471,170,6,0,1,170,1,170,1.24e-71,281
merged_12S_fishcard_91,MF621751.1,96.471,170,6,0,1,170,314,483,1.24e-71,281
merged_12S_fishcard_91,MF621749.1,96.471,170,6,0,1,170,314,483,1.24e-71,281
merged_12S_fishcard_91,LC091628.1,96.471,170,6,0,1,170,1,170,1.24e-71,281
merged_12S_fishcard_91,LC091627.1,96.471,170,6,0,1,170,1,170,1.24e-71,281
merged_12S_fishcard_91,LC091626.1,96.471,170,6,0,1,170,1,170,1.24e-71,281
merged_12S_fishcard_91,LC091625.1,96.471,170,6,0,1,170,1,170,1.24e-71,281
merged_12S_fishcard_91,LC091624.1,96.471,170,6,0,1,170,1,170,1.24e-71,281
merged_12S_fishcard_91,HQ167665.1,96.471,170,6,0,1,170,246,415,1.24e-71,281
merged_12S_fishcard_91,NC_009263.1,96.471,170,6,0,1,170,1316,1485,1.24e-71,281
merged_12S_fishcard_91,NC_002980.1,96.471,170,6,0,1,170,1300,1469,1.24e-71,281
merged_12S_fishcard_91,KP013117.1,95.882,170,7,0,1,170,314,483,5.78e-70,276
merged_12S_fishcard_91,KP013107.1,95.882,170,7,0,1,170,314,483,5.78e-70,276
merged_12S_fishcard_91,NC_001717.1,95.906,171,5,2,1,170,1316,1485,5.78e-70,276
merged_12S_fishcard_91,MW300344.1,95.294,170,8,0,1,170,314,483,2.69e-68,270
merged_12S_fishcard_91,MW300343.1,95.294,170,8,0,1,170,314,483,2.69e-68,270
merged_12S_fishcard_91,EF105342.1,95.294,170,7,1,1,170,1312,1480,9.68e-68,268
merged_12S_fishcard_91,LC091633.1,95.758,165,7,0,1,165,1,165,3.48e-67,267
merged_12S_fishcard_91,KJ816316.1,95.758,165,7,0,1,165,1304,1468,3.48e-67,267
merged_12S_fishcard_91,KJ816315.1,95.758,165,7,0,1,165,1304,1468,3.48e-67,267
